"city","year","isocode","continent","latitude","longitude","city_population","ln_city_population","ln_wpot","post","ln_wpot_post","ln_oworld","ln_tropics","ln_elevation","ln_rugged","ydum1000","ydum1100","ydum1200","ydum1300","ydum1400","ydum1500","ydum1600","ydum1700","ydum1750","ydum1800","ydum1850","ydum1900"
"Lorient",1900,"FRA","Europe",47.75,-3.35999989509583,42000,10.6454248428345,6.96920251846313,1,6.96920251846313,9.9622631072998,10.3551025390625,5.23244476318359,2.37260746955872,0,0,0,0,0,0,0,0,0,0,0,1
"Louvain",1900,"BEL","Europe",50.8699989318848,4.69999980926514,42000,10.6454248428345,9.48306179046631,1,9.48306179046631,10.0548648834229,0,5.33753824234009,2.01208686828613,0,0,0,0,0,0,0,0,0,0,0,1
"Lubeck",1900,"DEU","Europe",53.8600006103516,10.6800003051758,82000,11.314474105835,10.1117286682129,1,10.1117286682129,9.95662117004395,0,4.50820350646973,1.51394307613373,0,0,0,0,0,0,0,0,0,0,0,1
"Lublin",1900,"POL","Europe",51.2400016784668,22.5599994659424,57000,10.9508066177368,10.0170021057129,1,10.0170021057129,9.75580024719238,0,5.45456647872925,1.77271127700806,0,0,0,0,0,0,0,0,0,0,0,1
"Lucca",1900,"ITA","Europe",43.8400001525879,10.5,43000,10.6689558029175,9.11548900604248,1,9.11548900604248,9.96793365478516,10.2215747833252,7.0312819480896,3.28783488273621,0,0,0,0,0,0,0,0,0,0,0,1
"Lucknow",1750,"IND","Asia",26.8400001525879,80.9100036621094,50000,10.8197784423828,0,1,0,9.14757442474365,10.3551025390625,4.81444025039673,0.57934558391571,0,0,0,0,0,0,0,0,1,0,0,0
"Lucknow",1800,"IND","Asia",26.8400001525879,80.9100036621094,240000,12.3883943557739,0,1,0,9.14757442474365,10.3551025390625,4.81444025039673,0.57934558391571,0,0,0,0,0,0,0,0,0,1,0,0
"Lucknow",1850,"IND","Asia",26.8400001525879,80.9100036621094,3e+05,12.6115379333496,0,1,0,9.14757442474365,10.3551025390625,4.81444025039673,0.57934558391571,0,0,0,0,0,0,0,0,0,0,1,0
"Lucknow",1900,"IND","Asia",26.8400001525879,80.9100036621094,265000,12.4874849319458,0,1,0,9.14757442474365,10.3551025390625,4.81444025039673,0.57934558391571,0,0,0,0,0,0,0,0,0,0,0,1
"Ludhiana",1850,"IND","Asia",30.8999996185303,75.8399963378906,50000,10.8197784423828,0,1,0,8.82203197479248,10.3551025390625,6.00847816467285,1.82646751403809,0,0,0,0,0,0,0,0,0,0,1,0
"Ludhiana",1900,"IND","Asia",30.8999996185303,75.8399963378906,48000,10.778956413269,0,1,0,8.82203197479248,10.3551025390625,6.00847816467285,1.82646751403809,0,0,0,0,0,0,0,0,0,0,0,1
"Ludwigshafen",1900,"DEU","Europe",47.810001373291,9.05000019073486,61000,11.0186290740967,9.98522281646729,1,9.98522281646729,10.0571069717407,0,7.20583486557007,3.20312118530273,0,0,0,0,0,0,0,0,0,0,0,1
"Lyon",1500,"FRA","Europe",45.7599983215332,4.82999992370605,40000,10.5966348648071,9.52964401245117,0,0,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,1,0,0,0,0,0,0
"Lyon",1700,"FRA","Europe",45.7599983215332,4.82999992370605,97000,11.4824666976929,9.52964401245117,0,0,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,0,0,1,0,0,0,0
"Lyon",1750,"FRA","Europe",45.7599983215332,4.82999992370605,111000,11.6172857284546,9.52964401245117,1,9.52964401245117,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,0,0,0,1,0,0,0
"Lyon",1800,"FRA","Europe",45.7599983215332,4.82999992370605,111000,11.6172857284546,9.52964401245117,1,9.52964401245117,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,0,0,0,0,1,0,0
"Lyon",1850,"FRA","Europe",45.7599983215332,4.82999992370605,220000,12.3013830184937,9.52964401245117,1,9.52964401245117,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,0,0,0,0,0,1,0
"Lyon",1900,"FRA","Europe",45.7599983215332,4.82999992370605,508000,13.1382369995117,9.52964401245117,1,9.52964401245117,9.86239719390869,0,6.9175820350647,3.05627346038818,0,0,0,0,0,0,0,0,0,0,0,1
"Macao",1900,"MAC","Asia",22.1900005340576,113.540000915527,63000,11.0508899688721,0,1,0,9.41069030761719,10.3551025390625,6.29368352890015,2.67928791046143,0,0,0,0,0,0,0,0,0,0,0,1
"Madras",1750,"IND","Asia",13.0600004196167,80.2399978637695,55000,10.9150886535645,0,1,0,10.1112871170044,10.3551025390625,5.76856136322021,1.94662773609161,0,0,0,0,0,0,0,0,1,0,0,0
"Madras",1800,"IND","Asia",13.0600004196167,80.2399978637695,110000,11.6082353591919,0,1,0,10.1112871170044,10.3551025390625,5.76856136322021,1.94662773609161,0,0,0,0,0,0,0,0,0,1,0,0
"Madras",1850,"IND","Asia",13.0600004196167,80.2399978637695,310000,12.6443271636963,0,1,0,10.1112871170044,10.3551025390625,5.76856136322021,1.94662773609161,0,0,0,0,0,0,0,0,0,0,1,0
"Madras",1900,"IND","Asia",13.0600004196167,80.2399978637695,505000,13.1323137283325,0,1,0,10.1112871170044,10.3551025390625,5.76856136322021,1.94662773609161,0,0,0,0,0,0,0,0,0,0,0,1
"Madrid",1600,"ESP","Europe",40.4099998474121,-3.70000004768372,80000,11.2897815704346,0,0,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,1,0,0,0,0,0
"Madrid",1700,"ESP","Europe",40.4099998474121,-3.70000004768372,105000,11.5617160797119,0,0,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,0,1,0,0,0,0
"Madrid",1750,"ESP","Europe",40.4099998474121,-3.70000004768372,110000,11.6082353591919,0,1,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,0,0,1,0,0,0
"Madrid",1800,"ESP","Europe",40.4099998474121,-3.70000004768372,182000,12.111762046814,0,1,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,0,0,0,1,0,0
"Madrid",1850,"ESP","Europe",40.4099998474121,-3.70000004768372,216000,12.2830333709717,0,1,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,0,0,0,0,1,0
"Madrid",1900,"ESP","Europe",40.4099998474121,-3.70000004768372,539000,13.197470664978,0,1,0,9.05590438842773,10.3551025390625,7.19117832183838,2.78772473335266,0,0,0,0,0,0,0,0,0,0,0,1
"Madurai",1300,"IND","Asia",9.90999984741211,78.120002746582,60000,11.0020999908447,0,0,0,9.71051025390625,10.3551025390625,6.60288286209106,2.27450966835022,0,0,0,1,0,0,0,0,0,0,0,0
"Madurai",1600,"IND","Asia",9.90999984741211,78.120002746582,50000,10.8197784423828,0,0,0,9.71051025390625,10.3551025390625,6.60288286209106,2.27450966835022,0,0,0,0,0,0,1,0,0,0,0,0
"Madurai",1850,"IND","Asia",9.90999984741211,78.120002746582,41000,10.6213274002075,0,1,0,9.71051025390625,10.3551025390625,6.60288286209106,2.27450966835022,0,0,0,0,0,0,0,0,0,0,1,0
"Madurai",1900,"IND","Asia",9.90999984741211,78.120002746582,104000,11.5521459579468,0,1,0,9.71051025390625,10.3551025390625,6.60288286209106,2.27450966835022,0,0,0,0,0,0,0,0,0,0,0,1
"Magdeburg",1850,"DEU","Europe",52.1300010681152,11.6300001144409,52000,10.8589992523193,10.036660194397,1,10.036660194397,10.225513458252,0,5.43621397018433,1.81053936481476,0,0,0,0,0,0,0,0,0,0,1,0
"Magdeburg",1900,"DEU","Europe",52.1300010681152,11.6300001144409,229000,12.341477394104,10.036660194397,1,10.036660194397,10.225513458252,0,5.43621397018433,1.81053936481476,0,0,0,0,0,0,0,0,0,0,0,1
"Mainz-Wiesbaden",1900,"DEU","Europe",50.0800018310547,8.22999954223633,193000,12.1704454421997,9.2620325088501,1,9.2620325088501,9.97942352294922,0,6.27657127380371,2.84496426582336,0,0,0,0,0,0,0,0,0,0,0,1
"Malaga",1800,"ESP","Europe",36.7099990844727,-4.42000007629395,49000,10.7995758056641,7.526930809021,1,7.526930809021,9.14049339294434,10.3551025390625,7.21944665908813,3.5563600063324,0,0,0,0,0,0,0,0,0,1,0,0
"Malaga",1900,"ESP","Europe",36.7099990844727,-4.42000007629395,117000,11.6699295043945,7.526930809021,1,7.526930809021,9.14049339294434,10.3551025390625,7.21944665908813,3.5563600063324,0,0,0,0,0,0,0,0,0,0,0,1
"Malmo",1900,"SWE","Europe",55.5999984741211,13,60000,11.0020999908447,10.2472171783447,1,10.2472171783447,10.2093954086304,0,5.03159046173096,1.77388727664948,0,0,0,0,0,0,0,0,0,0,0,1
"Manchester",1800,"GBR","Europe",53.4799995422363,-2.23000001907349,81000,11.3022041320801,9.22408580780029,1,9.22408580780029,10.0748100280762,0,6.12422275543213,2.12504768371582,0,0,0,0,0,0,0,0,0,1,0,0
"Manchester",1850,"GBR","Europe",53.4799995422363,-2.23000001907349,412000,12.9287786483765,9.22408580780029,1,9.22408580780029,10.0748100280762,0,6.12422275543213,2.12504768371582,0,0,0,0,0,0,0,0,0,0,1,0
"Manchester",1900,"GBR","Europe",53.4799995422363,-2.23000001907349,1435000,14.1766757965088,9.22408580780029,1,9.22408580780029,10.0748100280762,0,6.12422275543213,2.12504768371582,0,0,0,0,0,0,0,0,0,0,0,1
"Mangalore",1900,"IND","Asia",12.8599996566772,74.8399963378906,43000,10.6689558029175,0,1,0,9.1081485748291,10.3551025390625,6.76026964187622,2.78108906745911,0,0,0,0,0,0,0,0,0,0,0,1
"Manila",1750,"PHL","Asia",14.5699996948242,120.970001220703,50000,10.8197784423828,0,1,0,9.3594388961792,10.3551025390625,6.60162782669067,2.95700931549072,0,0,0,0,0,0,0,0,1,0,0,0
"Manila",1800,"PHL","Asia",14.5699996948242,120.970001220703,77000,11.251561164856,0,1,0,9.3594388961792,10.3551025390625,6.60162782669067,2.95700931549072,0,0,0,0,0,0,0,0,0,1,0,0
"Manila",1850,"PHL","Asia",14.5699996948242,120.970001220703,114000,11.6439533233643,0,1,0,9.3594388961792,10.3551025390625,6.60162782669067,2.95700931549072,0,0,0,0,0,0,0,0,0,0,1,0
"Manila",1900,"PHL","Asia",14.5699996948242,120.970001220703,190000,12.1547794342041,0,1,0,9.3594388961792,10.3551025390625,6.60162782669067,2.95700931549072,0,0,0,0,0,0,0,0,0,0,0,1
"Mannheim",1900,"DEU","Europe",49.4799995422363,8.47000026702881,203000,12.2209615707397,9.71025085449219,1,9.71025085449219,10.0516977310181,0,6.30532264709473,2.7646324634552,0,0,0,0,0,0,0,0,0,0,0,1
"Mansura",1000,"EGY","Africa",31.0400009155273,31.3700008392334,65000,11.082142829895,0,0,0,0,10.3551025390625,2.6100697517395,1.63141679763794,1,0,0,0,0,0,0,0,0,0,0,0
"Mansura",1100,"EGY","Africa",31.0400009155273,31.3700008392334,50000,10.8197784423828,0,0,0,0,10.3551025390625,2.6100697517395,1.63141679763794,0,1,0,0,0,0,0,0,0,0,0,0
"Marash",1900,"TUR","Asia",37.75,36.9500007629395,52000,10.8589992523193,6.38377666473389,1,6.38377666473389,8.87415313720703,9.66198635101318,7.59088039398193,3.59568023681641,0,0,0,0,0,0,0,0,0,0,0,1
"Marghelan",1900,"UZB","Asia",38.2200012207031,67.9000015258789,42000,10.6454248428345,4.47215557098389,1,4.47215557098389,8.63523197174072,10.3551025390625,7.79844093322754,3.40688180923462,0,0,0,0,0,0,0,0,0,0,0,1
"Mariupol",1900,"UKR","Europe",47.1500015258789,37.560001373291,52000,10.8589992523193,9.58946514129639,1,9.58946514129639,10.3188819885254,0,5.13020992279053,2.12662625312805,0,0,0,0,0,0,0,0,0,0,0,1
"Marrakesh",1100,"MAR","Africa",31.6299991607666,-8,150000,11.9183902740479,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,1,0,0,0,0,0,0,0,0,0,0
"Marrakesh",1200,"MAR","Africa",31.6299991607666,-8,150000,11.9183902740479,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,1,0,0,0,0,0,0,0,0,0
"Marrakesh",1300,"MAR","Africa",31.6299991607666,-8,75000,11.2252435684204,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,0,1,0,0,0,0,0,0,0,0
"Marrakesh",1400,"MAR","Africa",31.6299991607666,-8,50000,10.8197784423828,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,0,0,1,0,0,0,0,0,0,0
"Marrakesh",1500,"MAR","Africa",31.6299991607666,-8,50000,10.8197784423828,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,0,0,0,1,0,0,0,0,0,0
"Marrakesh",1600,"MAR","Africa",31.6299991607666,-8,125000,11.7360687255859,0,0,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,0,0,0,0,1,0,0,0,0,0
"Marrakesh",1900,"MAR","Africa",31.6299991607666,-8,120000,11.6952466964722,0,1,0,9.2147102355957,10.3551025390625,7.51914978027344,3.07482433319092,0,0,0,0,0,0,0,0,0,0,0,1
"Marseille",1700,"FRA","Europe",43.2900009155273,5.38000011444092,75000,11.2252435684204,8.86938667297363,0,0,9.74653911590576,10.3551025390625,6.53284788131714,2.84722185134888,0,0,0,0,0,0,0,1,0,0,0,0
"Marseille",1750,"FRA","Europe",43.2900009155273,5.38000011444092,71000,11.1704349517822,8.86938667297363,1,8.86938667297363,9.74653911590576,10.3551025390625,6.53284788131714,2.84722185134888,0,0,0,0,0,0,0,0,1,0,0,0
"Marseille",1800,"FRA","Europe",43.2900009155273,5.38000011444092,83000,11.3265962600708,8.86938667297363,1,8.86938667297363,9.74653911590576,10.3551025390625,6.53284788131714,2.84722185134888,0,0,0,0,0,0,0,0,0,1,0,0
"Marseille",1850,"FRA","Europe",43.2900009155273,5.38000011444092,139000,11.8422288894653,8.86938667297363,1,8.86938667297363,9.74653911590576,10.3551025390625,6.53284788131714,2.84722185134888,0,0,0,0,0,0,0,0,0,0,1,0
"Marseille",1900,"FRA","Europe",43.2900009155273,5.38000011444092,410000,12.9239120483398,8.86938667297363,1,8.86938667297363,9.74653911590576,10.3551025390625,6.53284788131714,2.84722185134888,0,0,0,0,0,0,0,0,0,0,0,1
"Mecca",1100,"SAU","Asia",21.4200000762939,39.810001373291,40000,10.5966348648071,0,0,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,1,0,0,0,0,0,0,0,0,0,0
"Mecca",1600,"SAU","Asia",21.4200000762939,39.810001373291,50000,10.8197784423828,0,0,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,0,0,0,0,0,1,0,0,0,0,0
"Mecca",1700,"SAU","Asia",21.4200000762939,39.810001373291,50000,10.8197784423828,0,0,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,0,0,0,0,0,0,1,0,0,0,0
"Mecca",1750,"SAU","Asia",21.4200000762939,39.810001373291,50000,10.8197784423828,0,1,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,0,0,0,0,0,0,0,1,0,0,0
"Mecca",1850,"SAU","Asia",21.4200000762939,39.810001373291,45000,10.7144174575806,0,1,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,0,0,0,0,0,0,0,0,0,1,0
"Mecca",1900,"SAU","Asia",21.4200000762939,39.810001373291,60000,11.0020999908447,0,1,0,0,10.3551025390625,7.22334766387939,3.33481431007385,0,0,0,0,0,0,0,0,0,0,0,1
"Mechelen",1900,"BEL","Europe",51.0200004577637,4.46999979019165,56000,10.9331073760986,9.43885898590088,1,9.43885898590088,10.03395652771,0,4.80905246734619,1.77733302116394,0,0,0,0,0,0,0,0,0,0,0,1
"Meerut",1900,"IND","Asia",28.9899997711182,77.6999969482422,118000,11.6784400939941,0,1,0,9.24550437927246,10.3551025390625,5.49765014648438,0.938372910022736,0,0,0,0,0,0,0,0,0,0,0,1
"Meknes",1100,"MAR","Africa",33.8899993896484,-5.55000019073486,40000,10.5966348648071,8.40101623535156,0,0,9.76789951324463,10.3551025390625,7.0782265663147,3.28477215766907,0,1,0,0,0,0,0,0,0,0,0,0
"Meknes",1300,"MAR","Africa",33.8899993896484,-5.55000019073486,40000,10.5966348648071,8.40101623535156,0,0,9.76789951324463,10.3551025390625,7.0782265663147,3.28477215766907,0,0,0,1,0,0,0,0,0,0,0,0
"Meknes",1700,"MAR","Africa",33.8899993896484,-5.55000019073486,70000,11.1562509536743,8.40101623535156,0,0,9.76789951324463,10.3551025390625,7.0782265663147,3.28477215766907,0,0,0,0,0,0,0,1,0,0,0,0
"Meknes",1800,"MAR","Africa",33.8899993896484,-5.55000019073486,45000,10.7144174575806,8.40101623535156,1,8.40101623535156,9.76789951324463,10.3551025390625,7.0782265663147,3.28477215766907,0,0,0,0,0,0,0,0,0,1,0,0
"Meknes",1900,"MAR","Africa",33.8899993896484,-5.55000019073486,50000,10.8197784423828,8.40101623535156,1,8.40101623535156,9.76789951324463,10.3551025390625,7.0782265663147,3.28477215766907,0,0,0,0,0,0,0,0,0,0,0,1
"Meshhed",1750,"IRN","Asia",36.2799987792969,59.6100006103516,2e+05,12.206072807312,0,1,0,7.50024843215942,10.3551025390625,7.68622493743896,3.16006398200989,0,0,0,0,0,0,0,0,1,0,0,0
"Meshhed",1850,"IRN","Asia",36.2799987792969,59.6100006103516,45000,10.7144174575806,0,1,0,7.50024843215942,10.3551025390625,7.68622493743896,3.16006398200989,0,0,0,0,0,0,0,0,0,0,1,0
"Meshhed",1900,"IRN","Asia",36.2799987792969,59.6100006103516,70000,11.1562509536743,0,1,0,7.50024843215942,10.3551025390625,7.68622493743896,3.16006398200989,0,0,0,0,0,0,0,0,0,0,0,1
"Messina",1600,"ITA","Europe",38.189998626709,15.5500001907349,63000,11.0508899688721,9.25655364990234,0,0,9.5341625213623,10.3551025390625,7.02367782592773,3.57087326049805,0,0,0,0,0,0,1,0,0,0,0,0
"Messina",1700,"ITA","Europe",38.189998626709,15.5500001907349,45000,10.7144174575806,9.25655364990234,0,0,9.5341625213623,10.3551025390625,7.02367782592773,3.57087326049805,0,0,0,0,0,0,0,1,0,0,0,0
"Messina",1850,"ITA","Europe",38.189998626709,15.5500001907349,66000,11.0974102020264,9.25655364990234,1,9.25655364990234,9.5341625213623,10.3551025390625,7.02367782592773,3.57087326049805,0,0,0,0,0,0,0,0,0,0,1,0
"Messina",1900,"ITA","Europe",38.189998626709,15.5500001907349,93000,11.440354347229,9.25655364990234,1,9.25655364990234,9.5341625213623,10.3551025390625,7.02367782592773,3.57087326049805,0,0,0,0,0,0,0,0,0,0,0,1
"Metz",1900,"FRA","Europe",49.1100006103516,6.17000007629395,58000,10.9681978225708,9.9019603729248,1,9.9019603729248,10.1360559463501,0,6.09807443618774,2.65083599090576,0,0,0,0,0,0,0,0,0,0,0,1
"Middlesbrough",1900,"GBR","Europe",54.5699996948242,-1.23000001907349,89000,11.3963918685913,9.30887413024902,1,9.30887413024902,10.0002174377441,0,6.06781625747681,2.26049280166626,0,0,0,0,0,0,0,0,0,0,0,1
"Milan",1100,"ITA","Europe",45.4599990844727,9.11999988555908,42000,10.6454248428345,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,1,0,0,0,0,0,0,0,0,0,0
"Milan",1200,"ITA","Europe",45.4599990844727,9.11999988555908,60000,11.0020999908447,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,1,0,0,0,0,0,0,0,0,0
"Milan",1300,"ITA","Europe",45.4599990844727,9.11999988555908,60000,11.0020999908447,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,1,0,0,0,0,0,0,0,0
"Milan",1400,"ITA","Europe",45.4599990844727,9.11999988555908,80000,11.2897815704346,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,1,0,0,0,0,0,0,0
"Milan",1500,"ITA","Europe",45.4599990844727,9.11999988555908,89000,11.3963918685913,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,1,0,0,0,0,0,0
"Milan",1600,"ITA","Europe",45.4599990844727,9.11999988555908,107000,11.580584526062,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,1,0,0,0,0,0
"Milan",1700,"ITA","Europe",45.4599990844727,9.11999988555908,113000,11.6351432800293,9.45246410369873,0,0,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,0,1,0,0,0,0
"Milan",1750,"ITA","Europe",45.4599990844727,9.11999988555908,110000,11.6082353591919,9.45246410369873,1,9.45246410369873,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,0,0,1,0,0,0
"Milan",1800,"ITA","Europe",45.4599990844727,9.11999988555908,122000,11.7117767333984,9.45246410369873,1,9.45246410369873,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,0,0,0,1,0,0
"Milan",1850,"ITA","Europe",45.4599990844727,9.11999988555908,182000,12.111762046814,9.45246410369873,1,9.45246410369873,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,0,0,0,0,1,0
"Milan",1900,"ITA","Europe",45.4599990844727,9.11999988555908,491000,13.1041994094849,9.45246410369873,1,9.45246410369873,9.89996433258057,0,7.26970386505127,3.22400546073914,0,0,0,0,0,0,0,0,0,0,0,1
"Minsk",1900,"BLR","Europe",53.9599990844727,27.5699996948242,94000,11.4510498046875,10.3020925521851,1,10.3020925521851,9.95377635955811,0,5.57275438308716,1.75562810897827,0,0,0,0,0,0,0,0,0,0,0,1
"Mirzapur",1800,"IND","Asia",25.1399993896484,82.5599975585938,50000,10.8197784423828,0,1,0,7.40022325515747,10.3551025390625,5.82381725311279,1.6084851026535,0,0,0,0,0,0,0,0,0,1,0,0
"Mirzapur",1900,"IND","Asia",25.1399993896484,82.5599975585938,80000,11.2897815704346,0,1,0,7.40022325515747,10.3551025390625,5.82381725311279,1.6084851026535,0,0,0,0,0,0,0,0,0,0,0,1
"Miskolc",1900,"HUN","Europe",48.0999984741211,20.5699996948242,40000,10.5966348648071,9.66198635101318,1,9.66198635101318,10.0701513290405,0,6.60763740539551,2.71948957443237,0,0,0,0,0,0,0,0,0,0,0,1
"Modakeke",1900,"NGA","Africa",7.28000020980835,4.46000003814697,50000,10.8197784423828,0,1,0,10.3326930999756,10.3551025390625,6.26065635681152,1.745769739151,0,0,0,0,0,0,0,0,0,0,0,1
"Mogilev",1900,"BLR","Europe",53.189998626709,28.9699993133545,47000,10.7579030990601,10.100661277771,1,10.100661277771,9.36163425445557,0,5.27857828140259,1.54502630233765,0,0,0,0,0,0,0,0,0,0,0,1
"Monastir",1900,"TUR","Asia",41.0299987792969,21.3299999237061,45000,10.7144174575806,8.42064762115479,1,8.42064762115479,9.33723545074463,8.96890354156494,7.57128286361694,3.4338321685791,0,0,0,0,0,0,0,0,0,0,0,1
"Monghyr",1600,"IND","Asia",25.3799991607666,86.4700012207031,40000,10.5966348648071,0,0,0,10.1161756515503,10.3551025390625,5.60550785064697,1.46868717670441,0,0,0,0,0,0,1,0,0,0,0,0
"Monghyr",1850,"IND","Asia",25.3799991607666,86.4700012207031,40000,10.5966348648071,0,1,0,10.1161756515503,10.3551025390625,5.60550785064697,1.46868717670441,0,0,0,0,0,0,0,0,0,0,1,0
"Montepellier",1900,"FRA","Europe",43.5999984741211,3.86999988555908,75000,11.2252435684204,9.3335075378418,1,9.3335075378418,9.87733554840088,10.3551025390625,6.49335050582886,2.89518260955811,0,0,0,0,0,0,0,0,0,0,0,1
"Montpellier",1850,"FRA","Europe",43.5999984741211,3.86999988555908,43000,10.6689558029175,9.3335075378418,1,9.3335075378418,9.87733554840088,10.3551025390625,6.49335050582886,2.89518260955811,0,0,0,0,0,0,0,0,0,0,1,0
"Moradabad",1900,"IND","Asia",28.8299999237061,78.7600021362305,74000,11.211820602417,0,1,0,9.37616539001465,10.3551025390625,6.31188583374023,2.03770589828491,0,0,0,0,0,0,0,0,0,0,0,1
"Moscow",1500,"RUS","Asia",55.75,37.6100006103516,80000,11.2897815704346,10.3241586685181,0,0,10.3384819030762,0,5.44161558151245,1.8957005739212,0,0,0,0,0,1,0,0,0,0,0,0
